wall_clock,board_ms,seq,board_drops,pc_gaps,board_bad,board_miss,board_dspmax_us,srv_bad,free_heap,marker,event
19:43:57,432796,0,13733,13733,0,0,0,0,175264,0,
19:43:58,433798,0,13733,13733,0,0,0,0,173332,0,
19:43:59,434799,0,13733,13733,0,0,0,0,175264,0,
19:44:00,435800,0,13733,13733,0,0,0,0,175264,0,
19:44:01,436802,0,13733,13733,0,0,0,0,171400,0,
19:44:02,437804,0,13733,13733,0,0,0,0,173680,0,
19:44:03,438805,0,13733,13733,0,0,0,0,175264,0,
19:44:04,439806,0,13733,13733,0,0,0,0,175264,0,
19:44:05,440807,0,13733,13733,0,0,0,0,172096,0,
19:44:06,441809,0,13733,13733,0,0,0,0,175264,0,
19:44:06,441809,30,13733,13733,0,0,0,0,175264,30,marker
19:44:06,441809,0,13733,13733,0,0,0,0,175264,0,marker
19:44:07,441809,40,13733,13733,0,0,0,0,175264,40,marker
19:44:07,441809,0,13733,13733,0,0,0,0,175264,0,marker
19:44:07,442811,0,13733,13733,0,0,0,0,172096,0,
19:44:08,443814,0,13733,13733,0,0,0,0,171400,0,
19:44:09,444816,0,13733,13733,0,0,0,0,171748,0,
19:44:10,445819,0,13733,13733,0,0,0,0,173680,0,
19:44:11,446821,0,13733,13733,0,0,0,0,175264,0,
19:44:12,447822,0,13733,13733,0,0,0,0,173680,0,
19:44:13,448823,0,13733,13733,0,0,0,0,171748,0,
19:44:14,449827,0,13733,13733,0,0,0,0,173332,0,
19:44:15,450828,0,13733,13733,0,0,0,0,172096,0,
19:44:16,451830,0,13733,13733,0,0,0,0,171748,0,
19:44:17,452833,0,13733,13733,0,0,0,0,175264,0,
19:44:17,452833,21,13733,13733,0,0,0,0,175264,21,marker
19:44:17,452833,0,13733,13733,0,0,0,0,175264,0,marker
19:44:18,453835,0,13733,13733,0,0,0,0,173680,0,
19:44:19,454837,0,13733,13733,0,0,0,0,173680,0,
19:44:20,455838,0,13733,13733,0,0,0,0,175264,0,
19:44:21,456839,0,13733,13733,0,0,0,0,173680,0,
19:44:22,457841,0,13733,13733,0,0,0,0,175264,0,
19:44:23,458842,0,13733,13733,0,0,0,0,173680,0,
19:44:24,459844,0,13733,13733,0,0,0,0,171748,0,
19:44:25,460847,0,13733,13733,0,0,0,0,173332,0,
19:44:26,461849,0,13733,13733,0,0,0,0,172096,0,
19:44:27,462852,0,13733,13733,0,0,0,0,171748,0,
19:44:27,462852,30,13733,13733,0,0,0,0,171748,30,marker
19:44:27,462852,0,13733,13733,0,0,0,0,171748,0,marker
19:44:28,463853,0,13733,13733,0,0,0,0,172096,0,
19:44:28,463853,40,13733,13733,0,0,0,0,172096,40,marker
19:44:28,463853,0,13733,13733,0,0,0,0,172096,0,marker
19:44:29,464855,0,13733,13733,0,0,0,0,173680,0,
19:44:30,465857,0,13733,13733,0,0,0,0,171400,0,
19:44:31,466858,0,13733,13733,0,0,0,0,173680,0,
19:44:32,467860,0,13733,13733,0,0,0,0,173680,0,
19:44:33,468861,0,13733,13733,0,0,0,0,175264,0,
19:44:34,469863,0,13733,13733,0,0,0,0,173680,0,
19:44:35,470864,0,13733,13733,0,0,0,0,175264,0,
19:44:36,471866,0,13733,13733,0,0,0,0,175264,0,
19:44:37,472867,0,13733,13733,0,0,0,0,173680,0,
19:44:38,473869,0,13733,13733,0,0,0,0,173680,0,
19:44:38,473869,20,13733,13733,0,0,0,0,173680,20,marker
19:44:38,473869,0,13733,13733,0,0,0,0,173680,0,marker
19:44:39,474870,0,13733,13733,0,0,0,0,172096,0,
19:44:40,475871,0,13733,13733,0,0,0,0,171748,0,
19:44:41,476873,0,13733,13733,0,0,0,0,175264,0,
19:44:42,477874,0,13733,13733,0,0,0,0,172096,0,
19:44:43,478876,0,13733,13733,0,0,0,0,173680,0,
19:44:44,479877,0,13733,13733,0,0,0,0,175264,0,
19:44:45,480879,0,13733,13733,0,0,0,0,173680,0,
19:44:46,481880,0,13733,13733,0,0,0,0,175264,0,
19:44:47,482881,0,13733,13733,0,0,0,0,169816,0,
19:44:48,483897,0,13733,13733,0,0,0,0,173332,0,
19:44:48,483897,30,13733,13733,0,0,0,0,173332,30,marker
19:44:49,483897,40,13733,13733,0,0,0,0,173332,40,marker
19:44:49,484899,0,13733,13733,0,0,0,0,171748,40,
19:44:49,484899,0,13733,13733,0,0,0,0,171748,0,marker
19:44:50,485902,0,13733,13733,0,0,0,0,173680,0,
19:44:51,486904,0,13733,13733,0,0,0,0,175264,0,
19:44:52,487905,0,13733,13733,0,0,0,0,169816,0,
19:44:53,488907,0,13733,13733,0,0,0,0,175264,0,
19:44:54,489908,0,13733,13733,0,0,0,0,173680,0,
19:44:55,490909,0,13733,13733,0,0,0,0,173680,0,
19:44:56,491910,0,13733,13733,0,0,0,0,173332,0,
19:44:57,492913,0,13733,13733,0,0,0,0,175256,0,
19:44:58,493916,0,13733,13733,0,0,0,0,173332,0,
19:44:59,494917,0,13733,13733,0,0,0,0,173680,0,
19:44:59,494917,20,13733,13733,0,0,0,0,173680,20,marker
19:44:59,494917,0,13733,13733,0,0,0,0,173680,0,marker
19:45:00,495919,0,13733,13733,0,0,0,0,173332,0,
19:45:01,496921,0,13733,13733,0,0,0,0,172096,0,
19:45:02,497924,0,13733,13733,0,0,0,0,173680,0,
19:45:03,498926,0,13733,13733,0,0,0,0,175264,0,
19:45:04,499927,0,13733,13733,0,0,0,0,173680,0,
19:45:05,500929,0,13733,13733,0,0,0,0,175264,0,
19:45:06,501931,0,13733,13733,0,0,0,0,173332,0,
19:45:07,502932,0,13733,13733,0,0,0,0,173332,0,
19:45:08,503933,0,13733,13733,0,0,0,0,173680,0,
19:45:09,504935,0,13733,13733,0,0,0,0,173680,0,
19:45:09,504935,30,13733,13733,0,0,0,0,173680,30,marker
19:45:09,504935,0,13733,13733,0,0,0,0,173680,0,marker
19:45:10,505936,0,13733,13733,0,0,0,0,175264,0,
19:45:11,505936,40,13733,13733,0,0,0,0,175264,40,marker
19:45:11,505936,0,13733,13733,0,0,0,0,175264,0,marker
19:45:11,506938,0,13733,13733,0,0,0,0,173332,0,
19:45:12,507939,0,13733,13733,0,0,0,0,173680,0,
19:45:13,508941,0,13733,13733,0,0,0,0,175264,0,
19:45:14,509942,0,13733,13733,0,0,0,0,173680,0,
19:45:15,510943,0,13733,13733,0,0,0,0,171748,0,
19:45:16,511945,0,13733,13733,0,0,0,0,175264,0,
19:45:17,512947,0,13733,13733,0,0,0,0,173680,0,
19:45:18,513948,0,13733,13733,0,0,0,0,173680,0,
19:45:19,514950,0,13733,13733,0,0,0,0,175264,0,
19:45:20,515951,0,13733,13733,0,0,0,0,173680,0,
19:45:20,515951,20,13733,13733,0,0,0,0,173680,20,marker
19:45:20,515951,0,13733,13733,0,0,0,0,173680,0,marker
19:45:21,516953,0,13733,13733,0,0,0,0,171472,0,
19:45:22,517956,0,13733,13733,0,0,0,0,172096,0,
19:45:23,518959,0,13733,13733,0,0,0,0,171748,0,
19:45:24,519963,0,13733,13733,0,0,0,0,172096,0,
19:45:25,520965,0,13733,13733,0,0,0,0,173332,0,
19:45:26,521968,0,13733,13733,0,0,0,0,173680,0,
19:45:27,522970,0,13733,13733,0,0,0,0,175264,0,
19:45:28,523971,0,13733,13733,0,0,0,0,170164,0,
19:45:29,524972,0,13733,13733,0,0,0,0,173332,0,
19:45:30,525974,0,13733,13733,0,0,0,0,175264,0,
19:45:30,525974,30,13733,13733,0,0,0,0,175264,30,marker
19:45:31,525974,40,13733,13733,0,0,0,0,175264,40,marker
19:45:31,526975,0,13733,13733,0,0,0,0,165760,40,
19:45:31,526975,0,13733,13733,0,0,0,0,165760,0,marker
19:45:32,527982,0,13733,13733,0,0,0,0,173680,0,
19:45:33,528983,0,13733,13733,0,0,0,0,173680,0,
19:45:34,529984,0,13733,13733,0,0,0,0,175264,0,
19:45:35,530986,0,13733,13733,0,0,0,0,173680,0,
19:45:36,531987,0,13733,13733,0,0,0,0,169468,0,
19:45:37,532989,0,13733,13733,0,0,0,0,175264,0,
19:45:38,533990,0,13733,13733,0,0,0,0,173680,0,
19:45:39,534992,0,13733,13733,0,0,0,0,175264,0,
19:45:40,535994,0,13733,13733,0,0,0,0,175264,0,
19:45:41,536996,0,13733,13733,0,0,0,0,175264,0,
19:45:41,536996,21,13733,13733,0,0,0,0,175264,21,marker
19:45:41,536996,0,13733,13733,0,0,0,0,175264,0,marker
19:45:42,537997,0,13733,13733,0,0,0,0,173680,0,
19:45:43,539002,0,13733,13733,0,0,0,0,173332,0,
19:45:44,540004,0,13733,13733,0,0,0,0,175264,0,
19:45:45,541005,0,13733,13733,0,0,0,0,173680,0,
19:45:46,542006,0,13733,13733,0,0,0,0,175264,0,
19:45:47,543008,0,13733,13733,0,0,0,0,173680,0,
19:45:48,544010,0,13733,13733,0,0,0,0,175264,0,
19:45:49,545011,0,13733,13733,0,0,0,0,172096,0,
19:45:50,546013,0,13733,13733,0,0,0,0,173680,0,
19:45:51,547014,0,13733,13733,0,0,0,0,173680,0,
19:45:51,547014,30,13733,13733,0,0,0,0,173680,30,marker
19:45:51,547014,0,13733,13733,0,0,0,0,173680,0,marker
19:45:52,547014,40,13733,13733,0,0,0,0,173680,40,marker
19:45:52,547014,0,13733,13733,0,0,0,0,173680,0,marker
19:45:52,548016,0,13733,13733,0,0,0,0,175264,0,
19:45:53,549017,0,13733,13733,0,0,0,0,175264,0,
19:45:54,550025,0,13733,13733,0,0,0,0,173332,0,
19:45:55,551028,0,13733,13733,0,0,0,0,175264,0,
19:45:56,552030,0,13733,13733,0,0,0,0,173332,0,
19:45:57,553031,0,13733,13733,0,0,0,0,175264,0,
19:45:58,554033,0,13733,13733,0,0,0,0,175256,0,
19:45:59,555034,0,13733,13733,0,0,0,0,172096,0,
19:46:00,556036,0,13733,13733,0,0,0,0,175264,0,
19:46:01,557038,0,13733,13733,0,0,0,0,173680,0,
19:46:02,558040,0,13733,13733,0,0,0,0,173680,0,
19:46:02,558040,21,13733,13733,0,0,0,0,173680,21,marker
19:46:03,558040,0,13733,13733,0,0,0,0,173680,0,marker
19:46:03,559042,0,13733,13733,0,0,0,0,173332,0,
19:46:04,560044,0,13733,13733,0,0,0,0,173332,0,
19:46:05,561047,0,13733,13733,0,0,0,0,175264,0,
19:46:06,562048,0,13733,13733,0,0,0,0,173332,0,
19:46:07,563050,0,13733,13733,0,0,0,0,175264,0,
19:46:08,564051,0,13733,13733,0,0,0,0,173332,0,
19:46:09,565053,0,13733,13733,0,0,0,0,175264,0,
19:46:10,566054,0,13733,13733,0,0,0,0,172096,0,
19:46:11,567057,0,13733,13733,0,0,0,0,173332,0,
19:46:12,568059,0,13733,13733,0,0,0,0,175264,0,
19:46:12,568059,30,13733,13733,0,0,0,0,175264,30,marker
19:46:13,568059,40,13733,13733,0,0,0,0,175264,40,marker
19:46:13,568059,0,13733,13733,0,0,0,0,175264,0,marker
19:46:13,569061,0,13733,13733,0,0,0,0,159800,0,
19:46:14,570066,0,13733,13733,0,0,0,0,173680,0,
19:46:15,571067,0,13733,13733,0,0,0,0,173680,0,
19:46:16,572069,0,13733,13733,0,0,0,0,171748,0,
19:46:17,573073,0,13733,13733,0,0,0,0,172096,0,
19:46:18,574075,0,13733,13733,0,0,0,0,173332,0,
19:46:19,575076,0,13733,13733,0,0,0,0,173680,0,
19:46:20,576078,0,13733,13733,0,0,0,0,173680,0,
19:46:21,577079,0,13733,13733,0,0,0,0,175264,0,
19:46:22,578081,0,13733,13733,0,0,0,0,173680,0,
19:46:23,579082,0,13733,13733,0,0,0,0,171192,0,
19:46:23,579082,20,13733,13733,0,0,0,0,171192,20,marker
19:46:24,580084,0,13733,13733,0,0,0,0,175264,0,
19:46:25,581086,0,13733,13733,0,0,0,0,173332,0,
19:46:26,582087,0,13733,13733,0,0,0,0,175264,0,
19:46:27,583100,0,13733,13733,0,0,0,0,173332,0,
19:46:28,584102,0,13733,13733,0,0,0,0,175264,0,
19:46:29,585104,0,13733,13733,0,0,0,0,175264,0,
19:46:30,586105,0,13733,13733,0,0,0,0,173332,0,
19:46:31,587107,0,13733,13733,0,0,0,0,173332,0,
19:46:32,588108,0,13733,13733,0,0,0,0,175264,0,
19:46:33,589110,0,13733,13733,0,0,0,0,173680,0,
19:46:33,589110,30,13733,13733,0,0,0,0,173680,30,marker
19:46:34,589110,0,13733,13733,0,0,0,0,173680,0,marker
19:46:34,589110,40,13733,13733,0,0,0,0,173680,40,marker
19:46:34,590111,0,13733,13733,0,0,0,0,175264,40,
19:46:35,591113,0,13733,13733,0,0,0,0,173680,0,
19:46:36,592114,0,13733,13733,0,0,0,0,175264,0,
19:46:37,593116,0,13733,13733,0,0,0,0,173332,0,
19:46:38,594117,0,13733,13733,0,0,0,0,175264,0,
19:46:39,595119,0,13733,13733,0,0,0,0,173680,0,
19:46:40,596121,0,13733,13733,0,0,0,0,175264,0,
19:46:41,597122,0,13733,13733,0,0,0,0,173680,0,
19:46:42,598124,0,13733,13733,0,0,0,0,175264,0,
19:46:43,599125,0,13733,13733,0,0,0,0,173680,0,
19:46:44,600126,0,13733,13733,0,0,0,0,173332,0,
19:46:44,600126,20,13733,13733,0,0,0,0,173332,20,marker
19:46:45,601128,0,13733,13733,0,0,0,0,175264,0,
19:46:46,602130,0,13733,13733,0,0,0,0,175264,0,
19:46:47,603131,0,13733,13733,0,0,0,0,175264,0,
19:46:48,604133,0,13733,13733,0,0,0,0,170512,0,
19:46:49,605134,0,13733,13733,0,0,0,0,175264,0,
19:46:50,606136,0,13733,13733,0,0,0,0,173680,0,
19:46:51,607138,0,13733,13733,0,0,0,0,175264,0,
19:46:52,608140,0,13733,13733,0,0,0,0,173332,0,
19:46:53,609141,0,13733,13733,0,0,0,0,172096,0,
19:46:54,610143,0,13733,13733,0,0,0,0,173680,0,
19:46:54,610143,30,13733,13733,0,0,0,0,173680,30,marker
19:46:55,610143,0,13733,13733,0,0,0,0,173680,0,marker
19:46:55,611144,0,13733,13733,0,0,0,0,175264,0,
19:46:55,611144,40,13733,13733,0,0,0,0,175264,40,marker
19:46:56,612145,0,13733,13733,0,0,0,0,175264,0,
19:46:57,613146,0,13733,13733,0,0,0,0,167344,0,
19:46:58,614148,0,13733,13733,0,0,0,0,175264,0,
19:46:59,615150,0,13733,13733,0,0,0,0,170512,0,
19:47:00,616151,0,13733,13733,0,0,0,0,171748,0,
19:47:01,617152,0,13733,13733,0,0,0,0,173332,0,
19:47:02,618154,0,13733,13733,0,0,0,0,171748,0,
19:47:03,619157,0,13733,13733,0,0,0,0,175264,0,
19:47:04,620159,0,13733,13733,0,0,0,0,175264,0,
19:47:05,621162,0,13733,13733,0,0,0,0,171748,0,
19:47:05,621162,20,13733,13733,0,0,0,0,171748,20,marker
19:47:06,621162,0,13733,13733,0,0,0,0,171748,0,marker
19:47:06,622164,0,13733,13733,0,0,0,0,173332,0,
19:47:07,623165,0,13733,13733,0,0,0,0,172096,0,
19:47:08,624168,0,13733,13733,0,0,0,0,173680,0,
19:47:09,625169,0,13733,13733,0,0,0,0,175264,0,
19:47:10,626171,0,13733,13733,0,0,0,0,173680,0,
19:47:11,627172,0,13733,13733,0,0,0,0,175264,0,
19:47:12,628174,0,13733,13733,0,0,0,0,175264,0,
19:47:13,629177,0,13733,13733,0,0,0,0,172096,0,
19:47:14,630179,0,13733,13733,0,0,0,0,172096,0,
19:47:15,631182,0,13733,13733,0,0,0,0,173680,0,
19:47:15,631182,30,13733,13733,0,0,0,0,173680,30,marker
19:47:16,631182,0,13733,13733,0,0,0,0,173680,0,marker
19:47:16,632184,0,13733,13733,0,0,0,0,173332,0,
19:47:16,632184,40,13733,13733,0,0,0,0,173332,40,marker
19:47:17,633185,0,13733,13733,0,0,0,0,173332,0,
19:47:18,634187,0,13733,13733,0,0,0,0,175264,0,
19:47:19,635189,0,13733,13733,0,0,0,0,173680,0,
19:47:20,636190,0,13733,13733,0,0,0,0,175264,0,
19:47:21,637192,0,13733,13733,0,0,0,0,173332,0,
19:47:22,638193,0,13733,13733,0,0,0,0,171748,0,
19:47:23,639195,0,13733,13733,0,0,0,0,173680,0,
19:47:24,640196,0,13733,13733,0,0,0,0,175264,0,
19:47:25,641197,0,13733,13733,0,0,0,0,173332,0,
19:47:26,642199,0,13733,13733,0,0,0,0,172096,0,
19:47:26,642199,20,13733,13733,0,0,0,0,172096,20,marker
19:47:27,642199,0,13733,13733,0,0,0,0,172096,0,marker
19:47:27,643200,0,13733,13733,0,0,0,0,172096,0,
19:47:28,644202,0,13733,13733,0,0,0,0,173332,0,
19:47:29,645208,0,13733,13733,0,0,0,0,173332,0,
19:47:30,646209,0,13733,13733,0,0,0,0,170164,0,
19:47:31,647213,0,13733,13733,0,0,0,0,171748,0,
19:47:32,648215,0,13733,13733,0,0,0,0,173332,0,
19:47:33,649218,0,13733,13733,0,0,0,0,173680,0,
19:47:34,650219,0,13733,13733,0,0,0,0,172096,0,
19:47:35,651222,0,13733,13733,0,0,0,0,173680,0,
19:47:36,652224,0,13733,13733,0,0,0,0,173680,0,
19:47:36,652224,30,13733,13733,0,0,0,0,173680,30,marker
19:47:37,652224,40,13733,13733,0,0,0,0,173680,40,marker
19:47:37,653225,0,13733,13733,0,0,0,0,173680,40,
19:47:37,653225,0,13733,13733,0,0,0,0,173680,0,marker
19:47:38,654226,0,13733,13733,0,0,0,0,173680,0,
19:47:39,655228,0,13733,13733,0,0,0,0,175264,0,
19:47:40,656230,0,13733,13733,0,0,0,0,173332,0,
19:47:41,657232,0,13733,13733,0,0,0,0,173332,0,
19:47:42,658235,0,13733,13733,0,0,0,0,173332,0,
19:47:43,659238,0,13733,13733,0,0,0,0,173680,0,
19:47:44,660240,0,13733,13733,0,0,0,0,171748,0,
19:47:45,661241,0,13733,13733,0,0,0,0,173680,0,
19:47:46,662243,0,13733,13733,0,0,0,0,175264,0,
19:47:47,663244,0,13733,13733,0,0,0,0,173680,0,
19:47:47,663244,21,13733,13733,0,0,0,0,173680,21,marker
19:47:48,664245,0,13733,13733,0,0,0,0,171748,0,
19:47:49,665248,0,13733,13733,0,0,0,0,165760,0,
19:47:50,666249,0,13733,13733,0,0,0,0,173332,0,
19:47:51,667257,0,13733,13733,0,0,0,0,173332,0,
19:47:52,668260,0,13733,13733,0,0,0,0,175264,0,
19:47:53,669262,0,13733,13733,0,0,0,0,173332,0,
19:47:54,670263,0,13733,13733,0,0,0,0,175264,0,
19:47:55,671264,0,13733,13733,0,0,0,0,173680,0,
19:47:56,672266,0,13733,13733,0,0,0,0,173332,0,
19:47:57,672266,30,13733,13733,0,0,0,0,173332,30,marker
19:47:57,673268,0,13733,13733,0,0,0,0,171876,30,
19:47:58,673268,0,13733,13733,0,0,0,0,171876,0,marker
19:47:58,673268,40,13733,13733,0,0,0,0,171876,40,marker
19:47:58,673268,0,13733,13733,0,0,0,0,171876,0,marker
19:47:58,674270,0,13733,13733,0,0,0,0,170512,0,
19:47:59,675271,0,13733,13733,0,0,0,0,173680,0,
19:48:00,676273,0,13733,13733,0,0,0,0,171748,0,
19:48:01,677274,0,13733,13733,0,0,0,0,173680,0,
19:48:02,678280,0,13733,13733,0,0,0,0,173332,0,
19:48:03,679282,0,13733,13733,0,0,0,0,171748,0,
19:48:04,680285,0,13733,13733,0,0,0,0,173324,0,
19:48:05,681288,0,13733,13733,0,0,0,0,172096,0,
19:48:06,682291,0,13733,13733,0,0,0,0,171748,0,
19:48:07,683292,0,13733,13733,0,0,0,0,175264,0,
19:48:08,683292,21,13733,13733,0,0,0,0,175264,21,marker
19:48:08,684294,0,13733,13733,0,0,0,0,170512,21,
19:48:09,684294,0,13733,13733,0,0,0,0,170512,0,marker
19:48:09,685297,0,13733,13733,0,0,0,0,173332,0,
19:48:10,686299,0,13733,13733,0,0,0,0,172096,0,
19:48:11,687302,0,13733,13733,0,0,0,0,173680,0,
