wall_clock,board_ms,seq,board_drops,pc_gaps,board_bad,board_miss,board_dspmax_us,srv_bad,free_heap,marker,event
15:29:44,771428,0,24223,24223,0,0,0,0,175108,0,
15:29:45,772430,0,24223,24223,0,0,0,0,175108,0,
15:29:46,773432,0,24223,24223,0,0,0,0,176692,0,
15:29:47,774435,0,24223,24223,0,0,0,0,173524,0,
15:29:48,775437,0,24223,24223,0,0,0,0,174760,0,
15:29:49,776439,0,24223,24223,0,0,0,0,173520,0,
15:29:50,777442,0,24223,24223,0,0,0,0,176692,0,
15:29:51,778444,0,24223,24223,0,0,0,0,175108,0,
15:29:52,779446,0,24223,24223,0,0,0,0,174760,0,
15:29:53,780447,0,24223,24223,0,0,0,0,175108,0,
15:29:54,781448,0,24223,24223,0,0,0,0,176692,0,
15:29:55,782450,0,24223,24223,0,0,0,0,175108,0,
15:29:56,783451,0,24223,24223,0,0,0,0,173524,0,
15:29:57,784453,0,24223,24223,0,0,0,0,175108,0,
15:29:58,785454,0,24223,24223,0,0,0,0,173524,0,
15:29:59,786456,0,24223,24223,0,0,0,0,175108,0,
15:30:00,787457,0,24223,24223,0,0,0,0,176692,0,
15:30:01,787457,0,24223,24223,0,0,0,0,176692,0,marker
15:30:01,788459,0,24223,24223,0,0,0,0,172072,0,
15:30:03,789460,0,24223,24223,0,0,0,0,171376,0,
15:30:03,790462,0,24223,24223,0,0,0,0,173308,0,
15:30:05,791463,0,24223,24223,0,0,0,0,167860,0,
15:30:05,792465,0,24223,24223,0,0,0,0,172072,0,
15:30:07,793468,0,24223,24223,0,0,0,0,161704,0,
15:30:07,794470,0,24223,24223,0,0,0,0,171724,0,
15:30:09,795472,0,24223,24223,0,0,0,0,173656,0,
15:30:10,796475,0,24223,24223,0,0,0,0,175240,0,
15:30:11,797476,0,24223,24223,0,0,0,0,173656,0,
15:30:12,798478,0,24223,24223,0,0,0,0,167512,0,
15:30:13,799480,0,24223,24223,0,0,0,0,173656,0,
15:30:14,800482,0,24223,24223,0,0,0,0,173656,0,
15:30:15,801483,0,24223,24223,0,0,0,0,172072,0,
15:30:16,802494,0,24223,24223,0,0,0,0,173656,0,
15:30:17,803496,0,24223,24223,0,0,0,0,173656,0,
15:30:18,804499,0,24223,24223,0,0,0,0,171724,0,
15:30:19,805500,0,24223,24223,0,0,0,0,173308,0,
15:30:20,806503,0,24223,24223,0,0,0,0,173656,0,
15:30:21,807505,0,24223,24223,0,0,0,0,159772,0,
15:30:22,808511,0,24223,24223,0,0,0,0,167512,0,
15:30:23,809513,0,24223,24223,0,0,0,0,173656,0,
15:30:24,810516,0,24223,24223,0,0,0,0,172072,0,
15:30:25,811519,0,24223,24223,0,0,0,0,175240,0,
15:30:26,812520,0,24223,24223,0,0,0,0,173656,0,
15:30:27,813522,0,24223,24223,0,0,0,0,175240,0,
15:30:28,814523,0,24223,24223,0,0,0,0,175240,0,
15:30:29,815525,0,24223,24223,0,0,0,0,175240,0,
15:30:30,816528,0,24223,24223,0,0,0,0,173656,0,
15:30:31,817531,0,24223,24223,0,0,0,0,173656,0,
15:30:32,818533,0,24223,24223,0,0,0,0,175240,0,
15:30:33,819536,0,24223,24223,0,0,0,0,173656,0,
15:30:34,819536,21,24223,24223,0,0,0,0,173656,21,marker
15:30:34,820538,0,24223,24223,0,0,0,0,173656,21,
15:30:34,820538,0,24223,24223,0,0,0,0,173656,0,marker
15:30:35,821539,0,24223,24223,0,0,0,0,173308,0,
15:30:36,822542,0,24223,24223,0,0,0,0,167512,0,
15:30:37,823544,0,24223,24223,0,0,0,0,171724,0,
15:30:38,824547,0,24223,24223,0,0,0,0,170488,0,
15:30:39,825549,0,24223,24223,0,0,0,0,175240,0,
15:30:40,826550,0,24223,24223,0,0,0,0,173656,0,
15:30:41,827551,0,24223,24223,0,0,0,0,172072,0,
15:30:42,828554,0,24223,24223,0,0,0,0,175240,0,
15:30:43,829556,0,24223,24223,0,0,0,0,175240,0,
15:30:44,829556,30,24223,24223,0,0,0,0,175240,30,marker
15:30:44,830557,0,24223,24223,0,0,0,0,173656,30,
15:30:44,830557,0,24223,24223,0,0,0,0,173656,0,marker
15:30:44,830557,40,24223,24223,0,0,0,0,173656,40,marker
15:30:45,831558,0,24223,24223,0,0,0,0,163984,40,
15:30:45,831558,0,24223,24223,0,0,0,0,163984,0,marker
15:30:46,832559,0,24223,24223,0,0,0,0,173656,0,
15:30:47,832559,20,24223,24223,0,0,0,0,173656,20,marker
15:30:47,833561,0,24223,24223,0,0,0,0,171712,20,
15:30:47,833561,0,24223,24223,0,0,0,0,171712,0,marker
15:30:48,834563,0,24223,24223,0,0,0,0,173656,0,
15:30:49,835565,0,24223,24223,0,0,0,0,173656,0,
15:30:50,836566,0,24223,24223,0,0,0,0,175240,0,
15:30:51,837567,0,24223,24223,0,0,0,0,173656,0,
15:30:52,838568,0,24223,24223,0,0,0,0,171724,0,
15:30:53,839571,0,24223,24223,0,0,0,0,173656,0,
15:30:54,840572,0,24223,24223,0,0,0,0,173656,0,
15:30:55,841575,0,24223,24223,0,0,0,0,173656,0,
15:30:56,842578,0,24223,24223,0,0,0,0,173656,0,
15:30:57,842578,30,24223,24223,0,0,0,0,173656,30,marker
15:30:57,843579,0,24223,24223,0,0,0,0,171724,30,
15:30:58,844581,0,24223,24223,0,0,0,0,173656,0,
15:30:59,845583,0,24223,24223,0,0,0,0,172072,0,
15:31:00,845583,20,24223,24223,0,0,0,0,172072,20,marker
15:31:00,846586,0,24223,24223,0,0,0,0,172072,20,
15:31:00,846586,0,24223,24223,0,0,0,0,172072,0,marker
15:31:01,847587,0,24223,24223,0,0,0,0,172072,0,
15:31:02,848589,0,24223,24223,0,0,0,0,173656,0,
15:31:03,849590,0,24223,24223,0,0,0,0,175240,0,
15:31:04,850592,0,24223,24223,0,0,0,0,173308,0,
15:31:05,851594,0,24223,24223,0,0,0,0,175240,0,
15:31:06,852597,0,24223,24223,0,0,0,0,173656,0,
15:31:07,853600,0,24223,24223,0,0,0,0,175240,0,
15:31:08,854603,0,24223,24223,0,0,0,0,175240,0,
15:31:09,855605,0,24223,24223,0,0,0,0,173656,0,
15:31:10,855605,30,24223,24223,0,0,0,0,173656,30,marker
15:31:10,856607,0,24223,24223,0,0,0,0,173308,30,
15:31:10,856607,40,24223,24223,0,0,0,0,173308,40,marker
15:31:10,856607,0,24223,24223,0,0,0,0,173308,0,marker
15:31:11,857609,0,24223,24223,0,0,0,0,173308,0,
15:31:12,858612,0,24223,24223,0,0,0,0,175240,0,
15:31:13,858612,20,24223,24223,0,0,0,0,175240,20,marker
15:31:13,859615,0,24223,24223,0,0,0,0,171376,20,
15:31:13,859615,0,24223,24223,0,0,0,0,171376,0,marker
15:31:14,860617,0,24223,24223,0,0,0,0,173308,0,
15:31:15,861619,0,24223,24223,0,0,0,0,171724,0,
15:31:16,862622,0,24223,24223,0,0,0,0,173656,0,
15:31:17,863624,0,24223,24223,0,0,0,0,175240,0,
15:31:18,864626,0,24223,24223,0,0,0,0,173656,0,
15:31:19,865628,0,24223,24223,0,0,0,0,175240,0,
15:31:20,866631,0,24223,24223,0,0,0,0,172072,0,
15:31:21,867634,0,24223,24223,0,0,0,0,173308,0,
15:31:22,868635,0,24223,24223,0,0,0,0,171724,0,
15:31:23,868635,30,24223,24223,0,0,0,0,171724,30,marker
15:31:23,869638,0,24223,24223,0,0,0,0,163288,30,
15:31:23,869638,0,24223,24223,0,0,0,0,163288,0,marker
15:31:23,869638,40,24223,24223,0,0,0,0,163288,40,marker
15:31:24,869638,0,24223,24223,0,0,0,0,163288,0,marker
15:31:24,870639,0,24223,24223,0,0,0,0,175240,0,
15:31:25,871641,0,24223,24223,0,0,0,0,173656,0,
15:31:26,871641,20,24223,24223,0,0,0,0,173656,20,marker
15:31:26,872643,0,24223,24223,0,0,0,0,173656,20,
15:31:26,872643,0,24223,24223,0,0,0,0,173656,0,marker
15:31:27,873645,0,24223,24223,0,0,0,0,173656,0,
15:31:28,874647,0,24223,24223,0,0,0,0,172072,0,
15:31:29,875650,0,24223,24223,0,0,0,0,171724,0,
15:31:30,876653,0,24223,24223,0,0,0,0,173656,0,
15:31:31,877655,0,24223,24223,0,0,0,0,175240,0,
15:31:32,878656,0,24223,24223,0,0,0,0,173308,0,
15:31:33,879658,0,24223,24223,0,0,0,0,175240,0,
15:31:34,880659,0,24223,24223,0,0,0,0,173656,0,
15:31:35,881661,0,24223,24223,0,0,0,0,175240,0,
15:31:36,881661,30,24223,24223,0,0,0,0,175240,30,marker
15:31:36,882663,0,24223,24223,0,0,0,0,175240,30,
15:31:36,882663,0,24223,24223,0,0,0,0,175240,0,marker
15:31:37,882663,40,24223,24223,0,0,0,0,175240,40,marker
15:31:37,883665,0,24223,24223,0,0,0,0,173656,40,
15:31:37,883665,0,24223,24223,0,0,0,0,173656,0,marker
15:31:38,884666,0,24223,24223,0,0,0,0,173656,0,
15:31:39,884666,20,24223,24223,0,0,0,0,173656,20,marker
15:31:39,885668,0,24223,24223,0,0,0,0,173656,20,
15:31:39,885668,0,24223,24223,0,0,0,0,173656,0,marker
15:31:40,886669,0,24223,24223,0,0,0,0,173656,0,
15:31:41,887671,0,24223,24223,0,0,0,0,175240,0,
15:31:42,888674,0,24223,24223,0,0,0,0,171724,0,
15:31:43,889676,0,24223,24223,0,0,0,0,173656,0,
15:31:44,890678,0,24223,24223,0,0,0,0,172072,0,
15:31:45,891681,0,24223,24223,0,0,0,0,173656,0,
15:31:46,892683,0,24223,24223,0,0,0,0,175240,0,
15:31:47,893684,0,24223,24223,0,0,0,0,175240,0,
15:31:48,894687,0,24223,24223,0,0,0,0,173656,0,
15:31:49,894687,30,24223,24223,0,0,0,0,173656,30,marker
15:31:49,895688,0,24223,24223,0,0,0,0,173656,30,
15:31:49,895688,40,24223,24223,0,0,0,0,173656,40,marker
15:31:49,895688,0,24223,24223,0,0,0,0,173656,0,marker
15:31:50,896690,0,24223,24223,0,0,0,0,173656,0,
15:31:51,897692,0,24223,24223,0,0,0,0,173656,0,
15:31:52,897692,20,24223,24223,0,0,0,0,173656,20,marker
15:31:52,898694,0,24223,24223,0,0,0,0,171724,20,
15:31:52,898694,0,24223,24223,0,0,0,0,171724,0,marker
15:31:53,899695,0,24223,24223,0,0,0,0,173656,0,
15:31:54,900696,0,24223,24223,0,0,0,0,173656,0,
15:31:55,901698,0,24223,24223,0,0,0,0,173656,0,
15:31:56,902699,0,24223,24223,0,0,0,0,173656,0,
15:31:57,903700,0,24223,24223,0,0,0,0,173656,0,
15:31:58,904702,0,24223,24223,0,0,0,0,175240,0,
15:31:59,905703,0,24223,24223,0,0,0,0,173656,0,
15:32:00,906706,0,24223,24223,0,0,0,0,175240,0,
15:32:01,907708,0,24223,24223,0,0,0,0,173656,0,
15:32:02,907708,30,24223,24223,0,0,0,0,173656,30,marker
15:32:02,908710,0,24223,24223,0,0,0,0,175240,30,
15:32:02,908710,40,24223,24223,0,0,0,0,175240,40,marker
15:32:03,909711,0,24223,24223,0,0,0,0,173656,0,
15:32:04,910712,0,24223,24223,0,0,0,0,172072,0,
15:32:05,910712,21,24223,24223,0,0,0,0,172072,21,marker
15:32:05,911714,0,24223,24223,0,0,0,0,173656,21,
15:32:05,911714,0,24223,24223,0,0,0,0,173656,0,marker
15:32:06,912715,0,24223,24223,0,0,0,0,173656,0,
15:32:07,913717,0,24223,24223,0,0,0,0,172072,0,
15:32:08,914718,0,24223,24223,0,0,0,0,173656,0,
15:32:09,915719,0,24223,24223,0,0,0,0,173656,0,
15:32:10,916722,0,24223,24223,0,0,0,0,175240,0,
15:32:11,917725,0,24223,24223,0,0,0,0,172072,0,
15:32:12,918727,0,24223,24223,0,0,0,0,172072,0,
15:32:13,919729,0,24223,24223,0,0,0,0,162052,0,
15:32:14,920730,0,24223,24223,0,0,0,0,173308,0,
15:32:15,920730,30,24223,24223,0,0,0,0,173308,30,marker
15:32:15,921732,0,24223,24223,0,0,0,0,173656,30,
15:32:15,921732,0,24223,24223,0,0,0,0,173656,0,marker
15:32:15,921732,40,24223,24223,0,0,0,0,173656,40,marker
15:32:16,921732,0,24223,24223,0,0,0,0,173656,0,marker
15:32:16,922735,0,24223,24223,0,0,0,0,175240,0,
15:32:17,923736,0,24223,24223,0,0,0,0,172072,0,
15:32:18,923736,21,24223,24223,0,0,0,0,172072,21,marker
15:32:18,924738,0,24223,24223,0,0,0,0,173656,21,
15:32:18,924738,0,24223,24223,0,0,0,0,173656,0,marker
15:32:19,925740,0,24223,24223,0,0,0,0,175240,0,
15:32:20,926743,0,24223,24223,0,0,0,0,171724,0,
15:32:21,927745,0,24223,24223,0,0,0,0,173656,0,
15:32:22,928748,0,24223,24223,0,0,0,0,172072,0,
15:32:23,929751,0,24223,24223,0,0,0,0,173656,0,
15:32:24,930752,0,24223,24223,0,0,0,0,171724,0,
15:32:25,931754,0,24223,24223,0,0,0,0,173656,0,
15:32:26,932755,0,24223,24223,0,0,0,0,175232,0,
15:32:27,933757,0,24223,24223,0,0,0,0,173656,0,
15:32:28,933757,30,24223,24223,0,0,0,0,173656,30,marker
15:32:28,934758,0,24223,24223,0,0,0,0,175240,30,
15:32:28,934758,0,24223,24223,0,0,0,0,175240,0,marker
15:32:29,934758,40,24223,24223,0,0,0,0,175240,40,marker
15:32:29,935760,0,24223,24223,0,0,0,0,175240,40,
15:32:30,936762,0,24223,24223,0,0,0,0,173656,0,
15:32:31,936762,21,24223,24223,0,0,0,0,173656,21,marker
15:32:31,937764,0,24223,24223,0,0,0,0,173656,21,
15:32:31,937764,0,24223,24223,0,0,0,0,173656,0,marker
15:32:32,938765,0,24223,24223,0,0,0,0,167860,0,
15:32:33,939767,0,24223,24223,0,0,0,0,175240,0,
15:32:34,940768,0,24223,24223,0,0,0,0,172072,0,
15:32:35,941769,0,24223,24223,0,0,0,0,172072,0,
15:32:36,942772,0,24223,24223,0,0,0,0,173656,0,
15:32:37,943774,0,24223,24223,0,0,0,0,175240,0,
15:32:38,944775,0,24223,24223,0,0,0,0,173656,0,
15:32:39,945777,0,24223,24223,0,0,0,0,172072,0,
15:32:40,946778,0,24223,24223,0,0,0,0,175240,0,
15:32:41,946778,30,24223,24223,0,0,0,0,175240,30,marker
15:32:41,947780,0,24223,24223,0,0,0,0,173656,30,
15:32:41,947780,0,24223,24223,0,0,0,0,173656,0,marker
15:32:42,948782,0,24223,24223,0,0,0,0,173656,0,
15:32:43,949783,0,24223,24223,0,0,0,0,175240,0,
15:32:44,949783,21,24223,24223,0,0,0,0,175240,21,marker
15:32:44,950786,0,24223,24223,0,0,0,0,173308,21,
15:32:45,951788,0,24223,24223,0,0,0,0,173308,0,
15:32:46,952791,0,24223,24223,0,0,0,0,172072,0,
15:32:47,953793,0,24223,24223,0,0,0,0,173656,0,
15:32:48,954795,0,24223,24223,0,0,0,0,172072,0,
15:32:49,955796,0,24223,24223,0,0,0,0,175240,0,
15:32:50,956797,0,24223,24223,0,0,0,0,173308,0,
15:32:51,957799,0,24223,24223,0,0,0,0,175240,0,
15:32:52,958801,0,24223,24223,0,0,0,0,173656,0,
15:32:53,959802,0,24223,24223,0,0,0,0,175240,0,
15:32:54,959802,30,24223,24223,0,0,0,0,175240,30,marker
15:32:54,960804,0,24223,24223,0,0,0,0,175240,30,
15:32:54,960804,40,24223,24223,0,0,0,0,175240,40,marker
15:32:54,960804,0,24223,24223,0,0,0,0,175240,0,marker
15:32:55,961806,0,24223,24223,0,0,0,0,165916,0,
15:32:56,962808,0,24223,24223,0,0,0,0,173656,0,
15:32:57,962808,20,24223,24223,0,0,0,0,173656,20,marker
15:32:57,963809,0,24223,24223,0,0,0,0,175240,20,
15:32:57,963809,0,24223,24223,0,0,0,0,175240,0,marker
15:32:58,964812,0,24223,24223,0,0,0,0,173656,0,
15:32:59,965813,0,24223,24223,0,0,0,0,173656,0,
15:33:00,966814,0,24223,24223,0,0,0,0,172068,0,
15:33:01,967816,0,24223,24223,0,0,0,0,173656,0,
15:33:02,968818,0,24223,24223,0,0,0,0,175240,0,
15:33:03,969819,0,24223,24223,0,0,0,0,173308,0,
15:33:04,970820,0,24223,24223,0,0,0,0,169444,0,
15:33:05,971823,0,24223,24223,0,0,0,0,171724,0,
15:33:06,972824,0,24223,24223,0,0,0,0,173656,0,
15:33:07,972824,30,24223,24223,0,0,0,0,173656,30,marker
15:33:07,973826,0,24223,24223,0,0,0,0,173656,30,
15:33:07,973826,0,24223,24223,0,0,0,0,173656,0,marker
15:33:08,973826,40,24223,24223,0,0,0,0,173656,40,marker
15:33:08,973826,0,24223,24223,0,0,0,0,173656,0,marker
15:33:08,974832,0,24223,24223,0,0,0,0,173656,0,
15:33:09,975834,0,24223,24223,0,0,0,0,172072,0,
15:33:10,975834,20,24223,24223,0,0,0,0,172072,20,marker
15:33:10,976836,0,24223,24223,0,0,0,0,173656,20,
15:33:10,976836,0,24223,24223,0,0,0,0,173656,0,marker
15:33:11,977837,0,24223,24223,0,0,0,0,173656,0,
15:33:12,978838,0,24223,24223,0,0,0,0,175240,0,
15:33:13,979840,0,24223,24223,0,0,0,0,173656,0,
15:33:14,980841,0,24223,24223,0,0,0,0,171724,0,
15:33:15,981843,0,24223,24223,0,0,0,0,173656,0,
15:33:16,982844,0,24223,24223,0,0,0,0,175240,0,
15:33:17,983847,0,24223,24223,0,0,0,0,173656,0,
15:33:18,984848,0,24223,24223,0,0,0,0,175240,0,
15:33:19,985850,0,24223,24223,0,0,0,0,173656,0,
15:33:20,985850,30,24223,24223,0,0,0,0,173656,30,marker
15:33:20,986851,0,24223,24223,0,0,0,0,162052,30,
15:33:20,986851,40,24223,24223,0,0,0,0,162052,40,marker
15:33:21,987852,0,24223,24223,0,0,0,0,175240,0,
15:33:22,988860,0,24223,24223,0,0,0,0,173656,0,
15:33:23,988860,21,24223,24223,0,0,0,0,173656,21,marker
15:33:23,989862,0,24223,24223,0,0,0,0,172072,21,
15:33:23,989862,0,24223,24223,0,0,0,0,172072,0,marker
15:33:24,990865,0,24223,24223,0,0,0,0,173656,0,
15:33:25,991867,0,24223,24223,0,0,0,0,163636,0,
15:33:26,992869,0,24223,24223,0,0,0,0,173656,0,
15:33:27,993870,0,24223,24223,0,0,0,0,161704,0,
15:33:28,994872,0,24223,24223,0,0,0,0,172072,0,
15:33:29,995873,0,24223,24223,0,0,0,0,171724,0,
15:33:30,996875,0,24223,24223,0,0,0,0,175240,0,
15:33:31,997877,0,24223,24223,0,0,0,0,173656,0,
15:33:32,998879,0,24223,24223,0,0,0,0,163984,0,
15:33:33,998879,30,24223,24223,0,0,0,0,163984,30,marker
15:33:33,998879,0,24223,24223,0,0,0,0,163984,0,marker
15:33:33,999881,0,24223,24223,0,0,0,0,173656,0,
15:33:34,999881,40,24223,24223,0,0,0,0,173656,40,marker
15:33:34,999881,0,24223,24223,0,0,0,0,173656,0,marker
15:33:34,1000883,0,24223,24223,0,0,0,0,175240,0,
15:33:35,1001884,0,24223,24223,0,0,0,0,171724,0,
15:33:36,1001884,21,24223,24223,0,0,0,0,171724,21,marker
15:33:36,1001884,0,24223,24223,0,0,0,0,171724,0,marker
15:33:36,1002886,0,24223,24223,0,0,0,0,175240,0,
15:33:37,1003888,0,24223,24223,0,0,0,0,167860,0,
15:33:38,1004889,0,24223,24223,0,0,0,0,173656,0,
15:33:39,1005890,0,24223,24223,0,0,0,0,165916,0,
15:33:40,1006892,0,24223,24223,0,0,0,0,173656,0,
15:33:41,1007895,0,24223,24223,0,0,0,0,172072,0,
15:33:42,1008897,0,24223,24223,0,0,0,0,173308,0,
15:33:43,1009899,0,24223,24223,0,0,0,0,173308,0,
15:33:44,1010902,0,24223,24223,0,0,0,0,175240,0,
15:33:45,1011905,0,24223,24223,0,0,0,0,173656,0,
15:33:46,1011905,30,24223,24223,0,0,0,0,173656,30,marker
15:33:46,1011905,0,24223,24223,0,0,0,0,173656,0,marker
15:33:46,1012906,0,24223,24223,0,0,0,0,173656,0,
15:33:46,1012906,40,24223,24223,0,0,0,0,173656,40,marker
15:33:46,1012906,0,24223,24223,0,0,0,0,173656,0,marker
15:33:47,1013907,0,24223,24223,0,0,0,0,173656,0,
15:33:48,1014908,0,24223,24223,0,0,0,0,172072,0,
15:33:49,1014908,20,24223,24223,0,0,0,0,172072,20,marker
15:33:49,1014908,0,24223,24223,0,0,0,0,172072,0,marker
15:33:49,1015910,0,24223,24223,0,0,0,0,172072,0,
15:33:50,1016913,0,24223,24223,0,0,0,0,173308,0,
15:33:51,1017914,0,24223,24223,0,0,0,0,172072,0,
15:33:52,1018916,0,24223,24223,0,0,0,0,173656,0,
15:33:53,1019918,0,24223,24223,0,0,0,0,172072,0,
15:33:54,1020919,0,24223,24223,0,0,0,0,173656,0,
15:33:55,1021921,0,24223,24223,0,0,0,0,171724,0,
15:33:56,1022923,0,24223,24223,0,0,0,0,173656,0,
15:33:57,1023924,0,24223,24223,0,0,0,0,175240,0,
15:33:58,1024926,0,24223,24223,0,0,0,0,172072,0,
15:33:59,1024926,30,24223,24223,0,0,0,0,172072,30,marker
15:33:59,1024926,0,24223,24223,0,0,0,0,172072,0,marker
15:33:59,1025928,0,24223,24223,0,0,0,0,173656,0,
15:33:59,1025928,40,24223,24223,0,0,0,0,173656,40,marker
15:34:00,1026930,0,24223,24223,0,0,0,0,173656,0,
15:34:01,1027931,0,24223,24223,0,0,0,0,175240,0,
15:34:02,1027931,20,24223,24223,0,0,0,0,175240,20,marker
15:34:02,1027931,0,24223,24223,0,0,0,0,175240,0,marker
